Property_ID,Listing_ID,ListingNumber,PropertyType,ListingDate,Title,Price,Price_value,PriceCurrency,Location,Address,Bedrooms,Bathrooms,Parking Spaces,ErfSize,Latitude,Longitude,Agent,Link,SourcePage,ScrapeDate
RR4625464,11715490,RR4625464,House,9 Mar 2026,3 Bedroom House Edgemead,R 20 000,20000,ZAR,Edgemead,Edgemead 11 Greys Crescent,3,2,4,559 m²,-33.864997,18.551663,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/goodwood/edgemead/11-greys-crescent/RR4625464,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=61",2026-04-05 22:20:57.803449
RR4625423,11715361,RR4625423,House,8 Mar 2026,3 Bedroom House Observatory,R 6 500,6500,ZAR,Observatory,Observatory,3,3,,103 m²,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/cape-town-city-bowl/observatory/RR4625423,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=62",2026-04-05 22:20:57.803449
RR4625406,11715320,RR4625406,House,8 Mar 2026,4 Bedroom House Atlantic Beach,R 55 000,55000,ZAR,Atlantic Beach,Atlantic Beach,4,3,2,687 m²,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/melkbosstrand/atlantic-beach/RR4625406,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=62",2026-04-05 22:20:57.803449
RR4097260,10386754,RR4097260,Apartment,8 Mar 2026,2 Bedroom Apartment Richwood,R 17 250,17250,ZAR,Richwood,Richwood,2,2,,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/milnerton/richwood/RR4097260,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=62",2026-04-05 22:20:57.803449
RR4625370,11715232,RR4625370,Apartment,8 Mar 2026,Studio Apartment Cape Town City Centre,R 14 500,14500,ZAR,Cape Town City Centre,Cape Town City Centre,0.5,1,1,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/cape-town-city-bowl/cape-town-city-centre/RR4625370,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=62",2026-04-05 22:20:57.803449
RR4625330,11715161,RR4625330,Apartment,8 Mar 2026,3 Bedroom Apartment Sandown,R 19 000,19000,ZAR,Sandown,Sandown 10 Dorothea Drive,3,2,2,107 m²,-33.8052348,18.4857745,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/blouberg/sandown/suikerbos/10-dorothea-drive/RR4625330,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=62",2026-04-05 22:20:57.803449
RR4625324,11715153,RR4625324,Apartment,8 Mar 2026,2 Bedroom Apartment Cape Town City Centre,R 28 000,28000,ZAR,Cape Town City Centre,Cape Town City Centre,2,2,1,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/cape-town-city-bowl/cape-town-city-centre/RR4625324,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=62",2026-04-05 22:20:57.803449
RR4625244,11714994,RR4625244,House,8 Mar 2026,4 Bedroom House Camps Bay,R 68 000,68000,ZAR,Camps Bay,Camps Bay,4,2,1,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/atlantic-seaboard/camps-bay/RR4625244,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=62",2026-04-05 22:20:57.803449
RR4625190,11714873,RR4625190,House,7 Mar 2026,4 Bedroom House Zevenwacht Country Estate,R 40 000,40000,ZAR,Zevenwacht Country Estate,Zevenwacht Country Estate,4,5,2,667 m²,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/kuils-river/zevenwacht-country-estate/RR4625190,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=62",2026-04-05 22:20:57.803449
RR4625188,11714865,RR4625188,Apartment,7 Mar 2026,Studio Apartment Sea Point,R 15 500,15500,ZAR,Sea Point,Sea Point,0.5,1,,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/atlantic-seaboard/sea-point/RR4625188,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=62",2026-04-05 22:20:57.803449
RR4625169,11714817,RR4625169,Apartment,7 Mar 2026,2 Bedroom Apartment Sea Point,R 28 000,28000,ZAR,Sea Point,Sea Point,2,1.5,1,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/atlantic-seaboard/sea-point/RR4625169,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=62",2026-04-05 22:20:57.803449
RR4625072,11714577,RR4625072,Apartment,7 Mar 2026,2 Bedroom Apartment Oakdene,R 9 750,9750,ZAR,Oakdene,Oakdene,2,1,1,200 m²,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/kuils-river/kuilsriver/oakdene/RR4625072,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=62",2026-04-05 22:20:57.803449
RR4625053,11714495,RR4625053,Apartment,7 Mar 2026,1 Bedroom Apartment Oostersee,R 8 900,8900,ZAR,Oostersee,Oostersee,1,1,1,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/parow/oostersee/RR4625053,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=62",2026-04-05 22:20:57.803449
RR4625003,11714304,RR4625003,Apartment,6 Mar 2026,1 Bedroom Apartment Sea Point,R 24 000,24000,ZAR,Sea Point,Sea Point,1,1.5,,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/atlantic-seaboard/sea-point/RR4625003,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=62",2026-04-05 22:20:57.803449
RR4624968,11714147,RR4624968,Townhouse,6 Mar 2026,3 Bedroom Townhouse Lotus River,R 13 000,13000,ZAR,Lotus River,Lotus River,3,1,3,535 m²,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/cape-flats/lotus-river/RR4624968,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=62",2026-04-05 22:20:57.803449
RR4624965,11714136,RR4624965,House,6 Mar 2026,4 Bedroom House Plattekloof,R 55 000,55000,ZAR,Plattekloof,Plattekloof,4,3.5,2,1 546 m²,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/parow/plattekloof/RR4624965,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=62",2026-04-05 22:20:57.803449
RR4624948,11714075,RR4624948,House,6 Mar 2026,4 Bedroom House Bakoven,R 120 000,120000,ZAR,Bakoven,Bakoven,4,3,6,1 607 m²,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/atlantic-seaboard/bakoven/RR4624948,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=62",2026-04-05 22:20:57.803449
RR4624941,11714053,RR4624941,Apartment,6 Mar 2026,2 Bedroom Apartment Century City,R 23 000,23000,ZAR,Century City,"Century City 502 Quayside, 4 Park Lane",2,2,1,,-33.88684,18.512997,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/milnerton/century-city/502-quayside/4-park-lane/RR4624941,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=62",2026-04-05 22:20:57.803449
RR4624927,11714009,RR4624927,Apartment,6 Mar 2026,1 Bedroom Apartment Bantry Bay,R 21 500,21500,ZAR,Bantry Bay,Bantry Bay,1,1,,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/atlantic-seaboard/bantry-bay/RR4624927,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=62",2026-04-05 22:20:57.803449
RR4624880,11713866,RR4624880,Apartment,6 Mar 2026,2 Bedroom Apartment Lakeside,R 16 500,16500,ZAR,Lakeside,Lakeside 1 Gloucester Road,2,1,1,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/peninsula-false-bay/lakeside/1-gloucester-road/RR4624880,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=62",2026-04-05 22:20:57.803449
RR4624874,11713845,RR4624874,House,6 Mar 2026,4 Bedroom House Zwaanswyk,R 155 000,155000,ZAR,Zwaanswyk,Zwaanswyk,4,5,1,1 640 m²,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/southern-suburbs/tokai/zwaanswyk/RR4624874,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=62",2026-04-05 22:20:57.803449
RR4624852,11713780,RR4624852,House,6 Mar 2026,4 Bedroom House Steynsrust,R 35 000,35000,ZAR,Steynsrust,Steynsrust 22 La Montagne Street,4,3,2,700 m²,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/somerset-west/steynsrust/22-la-montagne-street/RR4624852,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=63",2026-04-05 22:20:57.803449
RR4624853,11713781,RR4624853,Bachelor,6 Mar 2026,Bachelor apartment Lansdowne,R 7 000,7000,ZAR,Lansdowne,Lansdowne,0.5,1,,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/cape-flats/lansdowne/RR4624853,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=63",2026-04-05 22:20:57.803449
RR4624846,11713764,RR4624846,House,6 Mar 2026,4 Bedroom House Pinelands,R 36 000,36000,ZAR,Pinelands,Pinelands,4,3,4,500 m²,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/southern-suburbs/pinelands/RR4624846,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=63",2026-04-05 22:20:57.803449
RR4624837,11713733,RR4624837,Townhouse,6 Mar 2026,2 Bedroom Townhouse The Crest,R 16 900,16900,ZAR,The Crest,The Crest,2,1,2,264 m²,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/durbanville/the-crest/RR4624837,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=63",2026-04-05 22:20:57.803449
RR4624816,11713659,RR4624816,Apartment,6 Mar 2026,2.5 Bedroom Apartment Camps Bay,R 27 500,27500,ZAR,Camps Bay,Camps Bay,2.5,1,1,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/atlantic-seaboard/camps-bay/RR4624816,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=63",2026-04-05 22:20:57.803449
RR4624813,11713651,RR4624813,Apartment,6 Mar 2026,Studio Apartment Strand North,R 9 200,9200,ZAR,Strand North,Strand North,,1,,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/strand/strand-north/RR4624813,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=63",2026-04-05 22:20:57.803449
RR4624812,11713646,RR4624812,Apartment,6 Mar 2026,2 Bedroom Apartment Beach Estate,R 25 000,25000,ZAR,Beach Estate,Beach Estate,2,2.5,1,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/hout-bay/beach-estate/RR4624812,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=63",2026-04-05 22:20:57.803449
RR4624806,11713635,RR4624806,Apartment,6 Mar 2026,1 Bedroom Apartment Roundhay,R 12 000,12000,ZAR,Roundhay,Roundhay,1,1,1,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/somerset-west/roundhay/RR4624806,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=63",2026-04-05 22:20:57.803449
RR4624800,11713621,RR4624800,Apartment,6 Mar 2026,1 Bedroom Apartment Roundhay,R 10 000,10000,ZAR,Roundhay,Roundhay,1,1,1,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/somerset-west/roundhay/RR4624800,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=63",2026-04-05 22:20:57.803449
RR4624796,11713608,RR4624796,House,6 Mar 2026,5 Bedroom House Briza,R 39 500,39500,ZAR,Briza,Briza 3 Woodlands Road,5,3,4,1 286 m²,-34.074255,18.842265,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/somerset-west/briza/3-woodlands-road/RR4624796,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=63",2026-04-05 22:20:57.803449
RR4023354,10185948,RR4023354,Townhouse,6 Mar 2026,3 Bedroom Townhouse Parklands,R 16 000,16000,ZAR,Parklands,Parklands,3,2,2,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/blouberg/parklands/RR4023354,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=63",2026-04-05 22:20:57.803449
RR4624772,11713527,RR4624772,Apartment,6 Mar 2026,2 Bedroom Apartment Gardens,R 26 000,26000,ZAR,Gardens,Gardens,2,1,1,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/cape-town-city-bowl/gardens/RR4624772,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=63",2026-04-05 22:20:57.803449
RR4251804,10772071,RR4251804,Flat,6 Mar 2026,1 Bedroom Flat Three Anchor Bay,R 25 000,25000,ZAR,Three Anchor Bay,Three Anchor Bay,1,1,,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/atlantic-seaboard/three-anchor-bay/RR4251804,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=63",2026-04-05 22:20:57.803449
RR4434019,11238123,RR4434019,Apartment,6 Mar 2026,2 Bedroom Apartment Table View,R 20 000,20000,ZAR,Table View,"Table View 69 Ss Monte Blu, 58 Coral Road",2,1,2,3 002 m²,-33.8218337,18.491504,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/blouberg/table-view/69-ss-monte-blu/58-coral-road/RR4434019,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=63",2026-04-05 22:20:57.803449
RR4316972,10932959,RR4316972,Apartment,6 Mar 2026,1 Bedroom Apartment Southfield,R 8 900,8900,ZAR,Southfield,Southfield 4 Flintdale Road,1,1,1,626 m²,-34.0372631,18.4850717,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/southern-suburbs/southfield/4-flintdale-road/RR4316972,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=63",2026-04-05 22:20:57.803449
RR4624575,11712973,RR4624575,Apartment,6 Mar 2026,2 Bedroom Apartment Sea Point,R 45 000,45000,ZAR,Sea Point,Sea Point,2,2,2,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/atlantic-seaboard/sea-point/RR4624575,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=63",2026-04-05 22:20:57.803449
RR4624522,11712857,RR4624522,House,6 Mar 2026,6 Bedroom House Constantia,R 150 000,150000,ZAR,Constantia,Constantia,6,6.5,4,1 800 m²,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/southern-suburbs/constantia/RR4624522,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=63",2026-04-05 22:20:57.803449
RR4624488,11712755,RR4624488,Apartment,6 Mar 2026,3 Bedroom Apartment Sea Point,R 50 000,50000,ZAR,Sea Point,Sea Point,3,3.5,2,254 m²,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/atlantic-seaboard/sea-point/RR4624488,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=63",2026-04-05 22:20:57.803449
RR4315211,10928388,RR4315211,House,6 Mar 2026,3 Bedroom House Pinelands,R 32 000,32000,ZAR,Pinelands,Pinelands,3,2,2,872 m²,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/southern-suburbs/pinelands/RR4315211,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=63",2026-04-05 22:20:57.803449
RR4624473,11712715,RR4624473,Apartment,6 Mar 2026,3 Bedroom Apartment Strand South,R 22 000,22000,ZAR,Strand South,Strand South,3,2,1,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/strand/strand-south/RR4624473,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=63",2026-04-05 22:20:57.803449
RR4624463,11712695,RR4624463,House,6 Mar 2026,4 Bedroom House Sitari,R 36 950,36950,ZAR,Sitari,Sitari 25 Sibaya Street,4,3,4,467 m²,-34.0464955,18.7587856,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/somerset-west/sitari/25-sibaya-street/RR4624463,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=64",2026-04-05 22:20:57.803449
RR4624459,11712680,RR4624459,House,6 Mar 2026,6.5 Bedroom House Salberau,R 17 500,17500,ZAR,Salberau,Salberau,6.5,4,6,538 m²,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/goodwood/goodwood/salberau/RR4624459,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=64",2026-04-05 22:20:57.803449
RR4624442,11712638,RR4624442,Apartment,6 Mar 2026,3 Bedroom Apartment Sea Point,R 70 000,70000,ZAR,Sea Point,Sea Point,3,3.5,2,254 m²,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/atlantic-seaboard/sea-point/RR4624442,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=64",2026-04-05 22:20:57.803449
RR4624436,11712622,RR4624436,Apartment,6 Mar 2026,2 Bedroom Apartment Big Bay,R 28 000,28000,ZAR,Big Bay,"Big Bay Fp3 Waves Edge, 1004 Otto Du Plessis Drive",2,2,2,,-33.8013085,18.4633656,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/blouberg/big-bay/fp3-waves-edge/1004-otto-du-plessis-drive/RR4624436,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=64",2026-04-05 22:20:57.803449
RR4364414,11063704,RR4364414,House,6 Mar 2026,3 Bedroom House Llandudno,R 95 000,95000,ZAR,Llandudno,Llandudno,3,2,2,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/atlantic-seaboard/llandudno/RR4364414,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=64",2026-04-05 22:20:57.803449
RR4504772,11415744,RR4504772,House,6 Mar 2026,6 Bedroom House Sunset Beach,R 65 000,65000,ZAR,Sunset Beach,Sunset Beach,6,7,3,824 m²,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/milnerton/sunset-beach/RR4504772,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=64",2026-04-05 22:20:57.803449
RR1830284,4789297,RR1830284,Apartment,6 Mar 2026,2 Bedroom Apartment Milnerton Central,R 18 000,18000,ZAR,Milnerton Central,Milnerton Central,2,1,,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/milnerton/milnerton-central/RR1830284,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=64",2026-04-05 22:20:57.803449
RR4624330,11712365,RR4624330,Apartment,6 Mar 2026,1 Bedroom Apartment Claremont,R 14 000,14000,ZAR,Claremont,Claremont,1,1,1,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/southern-suburbs/claremont/RR4624330,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=64",2026-04-05 22:20:57.803449
RR4624314,11712333,RR4624314,Apartment,6 Mar 2026,1 Bedroom Apartment Century City,R 14 500,14500,ZAR,Century City,Century City,1,1,1,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/milnerton/century-city/RR4624314,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=64",2026-04-05 22:20:57.803449
RR4624261,11712224,RR4624261,House,6 Mar 2026,2 Bedroom House Green Point,R 55 000,55000,ZAR,Green Point,Green Point,2,3,1,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/atlantic-seaboard/green-point/RR4624261,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=64",2026-04-05 22:20:57.803449
RR4393826,11137394,RR4393826,Studio,6 Mar 2026,Studio apartment Green Point,R 7 950,7950,ZAR,Green Point,Green Point 61 Joubert Road,0.5,1,,,-33.9109568200003,18.4026555937907,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/atlantic-seaboard/green-point/61-joubert-road/RR4393826,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=64",2026-04-05 22:20:57.803449
RR3594017,8954474,RR3594017,House,5 Mar 2026,3 Bedroom House Glencairn Heights,R 19 500,19500,ZAR,Glencairn Heights,Glencairn Heights 23 Clan Stewart Street,3,2,4,,-34.1549297,18.4306415,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/peninsula-false-bay/glencairn/glencairn-heights/23-clan-stewart-street/RR3594017,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=64",2026-04-05 22:20:57.803449
RR4624075,11711688,RR4624075,Apartment,5 Mar 2026,2 Bedroom Apartment Bothasig,R 10 900,10900,ZAR,Bothasig,Bothasig,2,1,,615 m²,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/milnerton/bothasig/RR4624075,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=64",2026-04-05 22:20:57.803449
RR4624069,11711665,RR4624069,Apartment,5 Mar 2026,2 Bedroom Apartment Bothasig,R 11 200,11200,ZAR,Bothasig,Bothasig,2,1,,615 m²,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/milnerton/bothasig/RR4624069,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=64",2026-04-05 22:20:57.803449
RR4624054,11711625,RR4624054,Apartment,5 Mar 2026,2 Bedroom Apartment Bothasig,R 10 900,10900,ZAR,Bothasig,Bothasig,2,1,,615 m²,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/milnerton/bothasig/RR4624054,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=64",2026-04-05 22:20:57.803449
RR4624045,11711604,RR4624045,Apartment,5 Mar 2026,Studio Apartment Bergvliet,R 13 000,13000,ZAR,Bergvliet,Bergvliet,0.5,1,1,37 m²,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/southern-suburbs/bergvliet/RR4624045,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=64",2026-04-05 22:20:57.803449
RR4623982,11711465,RR4623982,Apartment,5 Mar 2026,2 Bedroom Apartment Costa Da Gama,R 12 000,12000,ZAR,Costa Da Gama,Costa Da Gama,2,1,1,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/peninsula-false-bay/muizenberg/costa-da-gama/RR4623982,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=64",2026-04-05 22:20:57.803449
RR4618442,11697171,RR4618442,House,5 Mar 2026,4 Bedroom House Kommetjie,R 79 000,79000,ZAR,Kommetjie,Kommetjie 134 Southern Right Circle Klein Slangkop Estate,4,3,3,736 m²,-34.1405091643657,18.3358383178711,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/peninsula-false-bay/kommetjie/134-southern-right-circle-klein-slangkop-estate/RR4618442,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=64",2026-04-05 22:20:57.803449
RR4623937,11711355,RR4623937,Apartment,5 Mar 2026,1 Bedroom Apartment Muizenberg,R 15 900,15900,ZAR,Muizenberg,Muizenberg,1,1,,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/peninsula-false-bay/muizenberg/RR4623937,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=64",2026-04-05 22:20:57.803449
RR4623889,11711230,RR4623889,Apartment,5 Mar 2026,1 Bedroom Apartment Harbour Island,R 16 730,16730,ZAR,Harbour Island,Harbour Island,1,1,,7 848 m²,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/gordons-bay/harbour-island/RR4623889,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=64",2026-04-05 22:20:57.803449
RR4031804,10209065,RR4031804,Apartment,5 Mar 2026,1 Bedroom Apartment Cape Town City Centre,R 15 000,15000,ZAR,Cape Town City Centre,Cape Town City Centre,1,1,,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/cape-town-city-bowl/cape-town-city-centre/RR4031804,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=65",2026-04-05 22:20:57.803449
RR4475036,11340481,RR4475036,Apartment,5 Mar 2026,2 Bedroom Apartment Bloubergstrand,R 22 500,22500,ZAR,Bloubergstrand,Bloubergstrand,2,2,,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/blouberg/bloubergstrand/RR4475036,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=65",2026-04-05 22:20:57.803449
RR4623777,11710907,RR4623777,Apartment,5 Mar 2026,Studio Apartment Strand North,R 9 200,9200,ZAR,Strand North,Strand North,,1,1,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/strand/strand-north/RR4623777,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=65",2026-04-05 22:20:57.803449
